Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,249.85,326.84,-999999,5373.28,5373.28,5380.67,5283.23,5377.06,604.42,ActiveWorkout,10.104,16.5.1,4.87,128,2864,141.96,2863,3488,ios,4.87,162.74,watchos,NO,NO,YES,0,171,162.74,69,26,watchos,gps,955,4.000000,,-1,-1,2023-07-24T19:49:20,140112,0,0

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5376.417480,0,69,77.49,0,0,77.49,0.000000,39.748150,-104.838684,0.000000,0,0
5377.062012,0,69,162.74,0,1,162.74,0.001502,39.748123,-104.838760,0.001502,1,0
5377.154297,0,69,21.4,0,4,21.4,0.004207,39.748138,-104.838783,0.004207,2,0
5372.512207,0,69,8.13,0,7,8.13,0.011653,39.748161,-104.838905,0.011653,3,0
5373.608887,0,69,7.93,0,10,7.93,0.017451,39.748161,-104.839012,0.017451,4,4
5371.503418,0,74,8.62,0,13,8.62,0.023340,39.748169,-104.839127,0.023340,5,8
5373.081543,0,74,9.12,0,16,9.12,0.028813,39.748180,-104.839226,0.028813,6,11
5373.341797,0,74,8.61,0,19,8.61,0.034610,39.748192,-104.839333,0.034610,7,14
5374.931641,1,74,8.86,0,22,8.86,0.040470,39.748192,-104.839439,0.040470,8,21
5373.080566,1,97,10.12,0,25,10.12,0.045173,39.748203,-104.839523,0.045173,9,24
5374.603516,1,100,8.99,0,28,8.99,0.050741,39.748280,-104.839531,0.050741,10,28
5376.574219,1,100,9.05,0,31,9.05,0.056604,39.748363,-104.839516,0.056604,11,32
5376.939941,2,102,8.62,0,34,8.62,0.062436,39.748447,-104.839531,0.062436,12,34
5375.128418,2,102,8.49,0,37,8.49,0.068287,39.748528,-104.839531,0.068287,13,38
5370.315918,2,104,8.68,0,40,8.68,0.074048,39.748611,-104.839523,0.074048,14,44
5371.727051,3,106,9.46,0,43,9.46,0.079268,39.748684,-104.839516,0.079268,15,48
5373.278809,3,106,9.29,0,46,9.29,0.084730,39.748764,-104.839523,0.084730,16,51
5372.908203,3,106,9.06,0,49,9.06,0.090227,39.748844,-104.839523,0.090227,17,54
5371.405273,4,106,8.16,0,52,8.16,0.096400,39.748932,-104.839531,0.096400,18,58
5371.936523,4,107,9.13,0,55,9.13,0.101330,39.749004,-104.839523,0.101330,19,62
5373.975098,4,110,9.16,0,58,9.16,0.106736,39.749081,-104.839523,0.106736,20,68
5372.852539,5,110,9.23,0,61,9.23,0.112055,39.749157,-104.839554,0.112055,21,72
5369.339844,5,113,8.55,0,64,8.55,0.118045,39.749226,-104.839615,0.118045,22,74
5370.284668,5,113,9.28,0,67,9.28,0.123066,39.749290,-104.839653,0.123066,23,78
5368.781250,6,116,9.19,0,70,9.19,0.128544,39.749348,-104.839722,0.128544,24,81
5369.123535,6,116,8.61,0,73,8.61,0.134415,39.749378,-104.839821,0.134415,25,91
5373.024902,7,116,8.13,0,76,8.13,0.140518,39.749424,-104.839905,0.140518,26,91
5367.596191,7,119,7.6,0,79,7.6,0.146861,39.749516,-104.839890,0.146861,27,94
5367.238770,7,119,8.82,0,82,8.82,0.152345,39.749596,-104.839882,0.152345,28,98
5367.027344,8,121,9.12,0,85,9.12,0.157700,39.749672,-104.839867,0.157700,29,101
5368.033203,8,121,8.96,0,88,8.96,0.163407,39.749752,-104.839867,0.163407,30,104
5365.013672,9,121,8.46,0,91,8.46,0.169111,39.749832,-104.839859,0.169111,31,111
5365.260742,9,122,9.8,0,94,9.8,0.174164,39.749905,-104.839859,0.174164,32,114
5370.478516,10,122,9.64,0,97,9.64,0.179414,39.749973,-104.839851,0.179414,33,121
5369.421875,10,122,9.84,0,100,9.84,0.184204,39.750042,-104.839859,0.184204,34,121
5368.990723,10,126,9.42,0,103,9.42,0.189859,39.750122,-104.839867,0.189859,35,124
5368.185059,11,126,8.59,0,106,8.59,0.195519,39.750191,-104.839821,0.195519,36,128
5370.431641,11,122,10.16,0,109,10.16,0.200155,39.750217,-104.839745,0.200155,37,134
5370.361328,12,122,10.09,0,112,10.09,0.205617,39.750290,-104.839714,0.205617,38,138
5372.089355,12,124,8.77,0,115,8.77,0.211308,39.750370,-104.839691,0.211308,39,140
5371.627441,13,124,9.39,0,118,9.39,0.216887,39.750450,-104.839684,0.216887,40,144
5374.555176,13,124,8.1,0,121,8.1,0.222951,39.750534,-104.839661,0.222951,41,148
5372.366211,14,126,9.71,0,124,9.71,0.228316,39.750607,-104.839615,0.228316,42,150
5370.650391,14,126,9.62,0,127,9.62,0.233555,39.750679,-104.839592,0.233555,43,157
5370.395508,15,126,9.16,0,130,9.16,0.238896,39.750755,-104.839607,0.238896,44,160
5365.583496,15,126,9.03,0,133,9.03,0.244209,39.750832,-104.839607,0.244209,45,164
5366.438965,16,126,10.81,0,136,10.81,0.248966,39.750900,-104.839615,0.248966,46,167
5368.510742,16,127,9.11,0,139,9.11,0.254775,39.750980,-104.839615,0.254775,47,170
5368.549316,17,127,9.01,0,142,9.01,0.260334,39.751060,-104.839630,0.260334,48,177
5367.745605,17,126,9.04,0,145,9.04,0.265717,39.751137,-104.839622,0.265717,49,180
5369.336426,18,125,9.24,0,148,9.24,0.271001,39.751213,-104.839607,0.271001,50,184
5365.003418,18,125,9.74,0,151,9.74,0.276213,39.751289,-104.839600,0.276213,51,186
5362.936035,18,125,8.59,0,154,8.59,0.281878,39.751369,-104.839600,0.281878,52,190
5365.975098,19,125,9.64,0,157,9.64,0.287143,39.751446,-104.839607,0.287143,53,193
5363.307617,19,125,8.23,0,160,8.23,0.293521,39.751537,-104.839607,0.293521,54,200
5363.940918,20,127,9.71,0,163,9.71,0.298252,39.751606,-104.839600,0.298252,55,203
5365.083008,20,127,8.73,0,166,8.73,0.304143,39.751690,-104.839600,0.304143,56,206
5363.063965,21,127,8.41,0,169,8.41,0.309680,39.751770,-104.839600,0.309680,57,210
5362.560547,21,127,9.5,0,172,9.5,0.314949,39.751846,-104.839600,0.314949,58,212
5361.046387,22,127,7.53,0,175,7.53,0.321698,39.751942,-104.839615,0.321698,59,216
5357.987793,22,127,8.97,0,178,8.97,0.326926,39.752018,-104.839600,0.326926,60,222
5358.332031,23,127,8.6,0,181,8.6,0.333166,39.752106,-104.839607,0.333166,61,226
5360.230957,23,126,9.09,0,184,9.09,0.338319,39.752178,-104.839607,0.338319,62,228
5363.346191,24,126,9.74,0,187,9.74,0.343873,39.752258,-104.839607,0.343873,63,232
5362.247559,24,125,8.94,0,190,8.94,0.349698,39.752342,-104.839600,0.349698,64,235
5358.110840,25,125,8.26,0,193,8.26,0.355988,39.752434,-104.839600,0.355988,65,242
5358.266602,25,125,9.44,0,196,9.44,0.360926,39.752506,-104.839607,0.360926,66,245
5358.312988,26,125,8.38,0,199,8.38,0.366970,39.752590,-104.839592,0.366970,67,248
5352.215332,26,125,7.81,0,202,7.81,0.373051,39.752678,-104.839592,0.373051,68,252
5356.828613,27,126,8.94,0,205,8.94,0.378595,39.752758,-104.839600,0.378595,69,254
5354.145020,27,126,8.37,0,208,8.37,0.384519,39.752846,-104.839584,0.384519,70,258
5352.944336,28,126,8.88,0,211,8.88,0.390036,39.752922,-104.839600,0.390036,71,264
5350.395996,28,122,8.48,0,214,8.48,0.396007,39.753010,-104.839600,0.396007,72,268
5343.287598,28,122,8,0,217,8,0.402088,39.753094,-104.839577,0.402088,73,271
5342.520508,29,122,7.64,0,220,7.64,0.408744,39.753185,-104.839584,0.408744,74,274
5337.859375,29,121,8.57,0,223,8.57,0.414454,39.753269,-104.839569,0.414454,75,278
5341.710938,30,121,8.42,0,226,8.42,0.420437,39.753353,-104.839584,0.420437,76,280
5333.831055,30,126,8.75,0,229,8.75,0.426402,39.753437,-104.839584,0.426402,77,287
5337.442871,31,126,8.32,0,232,8.32,0.432332,39.753521,-104.839592,0.432332,78,290
5336.607422,31,128,5.54,0,235,5.54,0.442363,39.753593,-104.839668,0.442363,79,294
5333.166992,32,126,6.72,0,238,6.72,0.448716,39.753677,-104.839630,0.448716,80,297
5332.974121,32,126,7.26,0,241,7.26,0.455502,39.753773,-104.839615,0.455502,81,300
5332.019043,33,126,7.89,0,244,7.89,0.461799,39.753860,-104.839615,0.461799,82,308
5332.104492,33,126,9.21,0,247,9.21,0.466903,39.753933,-104.839615,0.466903,83,310
5329.837891,34,127,8.2,0,250,8.2,0.473255,39.754025,-104.839607,0.473255,84,314
5327.493652,34,128,8.52,0,253,8.52,0.479048,39.754105,-104.839607,0.479048,85,317
5330.062988,35,128,9.01,0,256,9.01,0.484566,39.754181,-104.839592,0.484566,86,320
5328.062500,35,129,9.09,0,259,9.09,0.490295,39.754265,-104.839577,0.490295,87,324
5327.269531,36,129,8.08,0,262,8.08,0.496477,39.754353,-104.839584,0.496477,88,330
5324.817383,36,129,9.18,0,265,9.18,0.501818,39.754433,-104.839584,0.501818,89,334
5330.040527,37,130,9.12,0,268,9.12,0.507379,39.754509,-104.839584,0.507379,90,336
5336.792480,37,130,9.76,0,271,9.76,0.512468,39.754566,-104.839630,0.512468,91,340
5336.632812,38,129,7.99,0,274,7.99,0.518728,39.754555,-104.839745,0.518728,92,343
5332.735840,38,129,9.64,0,277,9.64,0.523826,39.754551,-104.839836,0.523826,93,346
5332.160645,39,129,9.71,0,280,9.71,0.528892,39.754555,-104.839928,0.528892,94,353
5333.043457,39,132,9.34,0,283,9.34,0.534089,39.754559,-104.840027,0.534089,95,356
5329.725586,40,132,8.68,0,286,8.68,0.540008,39.754551,-104.840141,0.540008,96,360
5327.425781,40,133,8.89,0,289,8.89,0.545531,39.754555,-104.840240,0.545531,97,363
5327.271484,41,133,9.38,0,292,9.38,0.550735,39.754555,-104.840340,0.550735,98,370
5329.223145,41,134,7.66,0,295,7.66,0.557831,39.754589,-104.840446,0.557831,99,370
5329.961914,42,135,6.55,0,298,6.55,0.564540,39.754662,-104.840523,0.564540,100,376
5332.128418,42,135,10.71,0,301,10.71,0.568705,39.754707,-104.840561,0.568705,101,380
5331.020996,43,135,29.46,0,304,29.46,0.569990,39.754726,-104.840546,0.569990,102,382
5328.157715,43,135,48.41,0,307,48.41,0.571003,39.754734,-104.840538,0.571003,103,386
5329.801270,44,133,8.97,0,310,8.97,0.577847,39.754833,-104.840561,0.577847,104,388
5329.349609,44,133,7.59,0,313,7.59,0.584633,39.754852,-104.840675,0.584633,105,395
5329.323242,45,133,7.45,0,316,7.45,0.590947,39.754837,-104.840790,0.590947,106,395
5332.636719,45,134,8.39,0,319,8.39,0.596753,39.754845,-104.840904,0.596753,107,398
5333.546875,46,134,8.59,0,322,8.59,0.602712,39.754841,-104.841011,0.602712,108,402
5334.865234,47,134,8.57,0,325,8.57,0.608414,39.754837,-104.841118,0.608414,109,404
5333.427734,47,135,8.51,0,328,8.51,0.614501,39.754841,-104.841232,0.614501,110,408
5333.678711,48,135,8.33,0,331,8.33,0.620348,39.754837,-104.841339,0.620348,111,414
5335.731445,48,135,9.29,0,334,9.29,0.625609,39.754852,-104.841438,0.625609,112,418
5336.666016,49,135,9.67,0,337,9.67,0.630566,39.754871,-104.841530,0.630566,113,421
5338.136719,49,137,8.62,0,340,8.62,0.636340,39.754875,-104.841637,0.636340,114,424
5336.632812,50,137,8.54,0,343,8.54,0.642285,39.754883,-104.841743,0.642285,115,428
5337.724609,50,137,9.12,0,346,9.12,0.647734,39.754890,-104.841850,0.647734,116,431
5335.708008,51,137,8.63,0,349,8.63,0.653568,39.754894,-104.841957,0.653568,117,438
5334.238770,52,137,9.07,0,352,9.07,0.659233,39.754894,-104.842064,0.659233,118,440
5335.817383,52,136,8.58,0,355,8.58,0.665130,39.754902,-104.842171,0.665130,119,444
5333.311035,53,138,9.74,0,358,9.74,0.669843,39.754902,-104.842262,0.669843,120,447
5336.611816,53,138,9.72,0,361,9.72,0.675243,39.754910,-104.842361,0.675243,121,450
5337.487305,54,138,9.8,0,364,9.8,0.680307,39.754917,-104.842453,0.680307,122,457
