Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,274.93,262.88,-999999,5375.69,5375.69,5384.31,5287.01,5372.38,855.45,ActiveWorkout,10.104,16.5,6.23,128,3364,57.97,3364,4289,ios,6.23,84.35,watchos,NO,NO,YES,0,182,84.35,75,26,watchos,gps,1121,4.000000,,-1,-1,2023-06-02T19:00:29,187354,0,0

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5370.370117,0,78,63.11,0,0,63.11,0.000000,39.748226,-104.838776,0.000000,0,0
5372.382812,0,75,21.22,0,1,21.22,0.000939,39.748188,-104.838799,0.000939,1,0
5372.382812,0,75,84.35,0,4,84.35,0.000939,39.748188,-104.838799,0.000939,2,0
5373.316895,0,77,15.75,0,7,15.75,0.006342,39.748142,-104.838860,0.006342,3,0
5377.426270,0,79,7.36,0,10,7.36,0.012885,39.748146,-104.838974,0.012885,4,2
5377.956055,0,79,8.39,0,13,8.39,0.019421,39.748158,-104.839096,0.019421,5,6
5374.258789,0,79,8.88,0,16,8.88,0.025049,39.748165,-104.839195,0.025049,6,9
5376.903809,1,79,8.19,0,19,8.19,0.030703,39.748169,-104.839302,0.030703,7,12
5374.826660,1,92,8.39,0,22,8.39,0.036492,39.748165,-104.839409,0.036492,8,19
5374.816406,1,100,8.72,0,25,8.72,0.042039,39.748165,-104.839516,0.042039,9,22
5376.049316,1,100,8.54,0,28,8.54,0.048076,39.748241,-104.839554,0.048076,10,26
5374.872559,2,104,7.64,0,31,7.64,0.054375,39.748329,-104.839554,0.054375,11,30
5375.291016,2,104,9.07,0,34,9.07,0.059503,39.748402,-104.839531,0.059503,12,36
5377.524902,2,110,8.4,0,37,8.4,0.065736,39.748486,-104.839577,0.065736,13,36
5374.008301,3,110,8.04,0,40,8.04,0.071776,39.748573,-104.839569,0.071776,14,42
5372.520508,3,110,7.53,0,43,7.53,0.078722,39.748669,-104.839607,0.078722,15,46
5371.751953,3,110,8.49,0,46,8.49,0.084347,39.748745,-104.839569,0.084347,16,49
5372.045410,4,112,8.96,0,49,8.96,0.089777,39.748821,-104.839569,0.089777,17,52
5371.328125,4,113,8.91,0,52,8.91,0.095247,39.748898,-104.839577,0.095247,18,56
5365.793457,4,113,9.6,0,55,9.6,0.100503,39.748966,-104.839554,0.100503,19,66
5371.488770,5,114,9.08,0,58,9.08,0.106064,39.749043,-104.839577,0.106064,20,66
5370.879395,5,114,7.77,0,61,7.77,0.112742,39.749138,-104.839569,0.112742,21,70
5369.647461,5,114,9.05,0,64,9.05,0.118017,39.749207,-104.839600,0.118017,22,72
5369.845215,6,120,8.26,0,67,8.26,0.123795,39.749264,-104.839676,0.123795,23,76
5371.159180,6,120,8.46,0,70,8.46,0.129200,39.749317,-104.839745,0.129200,24,80
5373.091797,7,124,9.76,0,73,9.76,0.134300,39.749371,-104.839813,0.134300,25,86
5371.584473,7,124,8.8,0,76,8.8,0.140490,39.749397,-104.839905,0.140490,26,90
5378.022461,7,124,8.13,0,79,8.13,0.146400,39.749481,-104.839905,0.146400,27,93
5375.603027,8,125,8.68,0,82,8.68,0.152144,39.749565,-104.839890,0.152144,28,96
5374.209961,8,125,8.94,0,85,8.94,0.157953,39.749649,-104.839890,0.157953,29,100
5376.388184,9,126,8.16,0,88,8.16,0.163970,39.749733,-104.839890,0.163970,30,103
5375.669922,9,129,8.05,0,91,8.05,0.170091,39.749821,-104.839905,0.170091,31,110
5369.750000,10,129,8.45,0,94,8.45,0.175910,39.749905,-104.839890,0.175910,32,113
5371.404297,10,132,8.94,0,97,8.94,0.181201,39.749981,-104.839890,0.181201,33,116
5371.310059,11,132,9.75,0,100,9.75,0.186546,39.750053,-104.839897,0.186546,34,120
5369.595703,11,132,8.66,0,103,8.66,0.192118,39.750134,-104.839882,0.192118,35,123
5370.911621,12,132,8.23,0,106,8.23,0.198637,39.750175,-104.839790,0.198637,36,130
5367.935547,12,132,7.3,0,109,7.3,0.205052,39.750252,-104.839722,0.205052,37,133
5369.806152,13,134,8.53,0,112,8.53,0.210862,39.750332,-104.839706,0.210862,38,136
5370.153809,13,134,9.64,0,115,9.64,0.215807,39.750404,-104.839714,0.215807,39,140
5371.773926,14,136,9.22,0,118,9.22,0.220810,39.750477,-104.839706,0.220810,40,142
5373.454590,14,136,8.48,0,121,8.48,0.227023,39.750557,-104.839668,0.227023,41,146
5372.707520,15,136,7.7,0,124,7.7,0.233803,39.750648,-104.839638,0.233803,42,152
5372.896484,15,135,7.72,0,127,7.72,0.239724,39.750736,-104.839630,0.239724,43,156
5372.217285,16,135,9.02,0,130,9.02,0.245000,39.750809,-104.839622,0.245000,44,163
5375.348145,16,135,9.16,0,133,9.16,0.250597,39.750889,-104.839638,0.250597,45,163
5375.523926,17,135,8.72,0,136,8.72,0.256492,39.750973,-104.839638,0.256492,46,166
5371.856934,17,135,8.26,0,139,8.26,0.262470,39.751060,-104.839645,0.262470,47,170
5369.373047,18,134,8.37,0,142,8.37,0.268607,39.751148,-104.839638,0.268607,48,176
5366.112793,18,134,8.61,0,145,8.61,0.273977,39.751225,-104.839638,0.273977,49,179
5364.951660,19,132,8.53,0,148,8.53,0.280279,39.751312,-104.839630,0.280279,50,182
5363.967285,19,131,8.9,0,151,8.9,0.285830,39.751389,-104.839630,0.285830,51,186
5367.393066,20,131,9.38,0,154,9.38,0.290865,39.751461,-104.839615,0.290865,52,192
5367.056641,20,127,9.48,0,157,9.48,0.296227,39.751537,-104.839615,0.296227,53,192
5366.163086,21,127,8.08,0,160,8.08,0.302716,39.751629,-104.839622,0.302716,54,199
5363.705078,21,127,8.05,0,163,8.05,0.308707,39.751717,-104.839630,0.308707,55,202
5363.684082,22,128,8.31,0,166,8.31,0.314676,39.751801,-104.839630,0.314676,56,206
5362.346680,22,128,8.56,0,169,8.56,0.320520,39.751884,-104.839630,0.320520,57,208
5364.197754,23,135,9.18,0,172,9.18,0.325893,39.751961,-104.839615,0.325893,58,212
5366.414551,23,135,8.69,0,175,8.69,0.331480,39.752041,-104.839615,0.331480,59,218
5365.398438,24,133,9.51,0,178,9.51,0.336649,39.752113,-104.839615,0.336649,60,222
5366.375000,24,133,8.38,0,181,8.38,0.343225,39.752209,-104.839607,0.343225,61,225
5363.867676,25,133,8.38,0,184,8.38,0.349110,39.752289,-104.839592,0.349110,62,228
5362.895020,25,144,8.26,0,187,8.26,0.355160,39.752377,-104.839607,0.355160,63,232
5362.593262,26,144,8.14,0,190,8.14,0.361155,39.752460,-104.839607,0.361155,64,235
5359.034668,27,144,8.4,0,193,8.4,0.367173,39.752548,-104.839607,0.367173,65,242
5356.198730,27,145,8.11,0,196,8.11,0.373058,39.752632,-104.839607,0.373058,66,245
5356.506348,28,145,8.31,0,199,8.31,0.379259,39.752720,-104.839600,0.379259,67,248
5355.081055,28,145,8.02,0,202,8.02,0.385146,39.752804,-104.839600,0.385146,68,252
5352.447266,29,145,8.55,0,205,8.55,0.391032,39.752888,-104.839592,0.391032,69,255
5351.664062,30,143,8.85,0,208,8.85,0.396565,39.752968,-104.839592,0.396565,70,258
5352.386230,30,144,9.17,0,211,9.17,0.401771,39.753040,-104.839584,0.401771,71,264
5350.200684,31,144,9.53,0,214,9.53,0.407385,39.753124,-104.839592,0.407385,72,267
5345.941406,31,144,9.74,0,217,9.74,0.413027,39.753204,-104.839592,0.413027,73,270
5339.318359,32,144,9.07,0,220,9.07,0.418789,39.753284,-104.839592,0.418789,74,274
5340.477539,32,143,8.68,0,223,8.68,0.424375,39.753365,-104.839607,0.424375,75,277
5337.348633,33,143,8.46,0,226,8.46,0.430605,39.753452,-104.839607,0.430605,76,284
5339.129883,34,143,8.43,0,229,8.43,0.436153,39.753532,-104.839622,0.436153,77,287
5337.874512,34,144,7.47,0,232,7.47,0.442935,39.753628,-104.839600,0.442935,78,290
5337.085938,35,144,7.61,0,235,7.61,0.449232,39.753700,-104.839561,0.449232,79,294
5335.712891,35,144,7.3,0,238,7.3,0.456275,39.753788,-104.839622,0.456275,80,296
5335.308594,36,143,8.9,0,241,8.9,0.461664,39.753864,-104.839600,0.461664,81,300
5331.727539,37,143,9.04,0,244,9.04,0.467031,39.753941,-104.839577,0.467031,82,306
5331.751953,37,143,8.88,0,247,8.88,0.472769,39.754021,-104.839607,0.472769,83,310
5329.870117,38,143,8.02,0,250,8.02,0.478965,39.754108,-104.839607,0.478965,84,316
5327.956543,38,143,8.23,0,253,8.23,0.485143,39.754192,-104.839622,0.485143,85,316
5329.083984,39,142,7.61,0,256,7.61,0.491602,39.754280,-104.839653,0.491602,86,320
5325.140137,39,142,7.37,0,259,7.37,0.498313,39.754375,-104.839630,0.498313,87,323
5322.975586,40,139,7.63,0,262,7.63,0.504434,39.754448,-104.839645,0.504434,88,330
5330.233398,41,139,9.34,0,265,9.34,0.510128,39.754528,-104.839661,0.510128,89,333
5326.541016,41,141,8.1,0,268,8.1,0.516279,39.754539,-104.839775,0.516279,90,336
5328.562988,42,142,9.02,0,271,9.02,0.521795,39.754536,-104.839874,0.521795,91,340
5327.850586,42,142,10.32,0,274,10.32,0.526765,39.754539,-104.839966,0.526765,92,343
5329.472656,43,141,9.52,0,277,9.52,0.532021,39.754539,-104.840065,0.532021,93,346
5325.603027,43,141,9.9,0,280,9.9,0.537144,39.754543,-104.840157,0.537144,94,353
5328.236328,44,141,7.56,0,283,7.56,0.544074,39.754555,-104.840286,0.544074,95,356
5327.494141,45,145,7.99,0,286,7.99,0.549967,39.754547,-104.840393,0.549967,96,360
5325.812012,45,145,8.44,0,289,8.44,0.555420,39.754555,-104.840492,0.555420,97,363
5329.819336,46,147,8.24,0,292,8.24,0.561807,39.754612,-104.840584,0.561807,98,366
5335.823242,46,147,8.07,0,295,8.07,0.567282,39.754688,-104.840614,0.567282,99,373
5329.460938,47,148,9.71,0,298,9.71,0.572219,39.754749,-104.840584,0.572219,100,376
5329.536621,48,147,6.3,0,301,6.3,0.580790,39.754826,-104.840706,0.580790,101,380
5325.336426,48,147,9.33,0,304,9.33,0.585311,39.754837,-104.840790,0.585311,102,382
5328.443848,49,150,8.79,0,307,8.79,0.590977,39.754829,-104.840897,0.590977,103,386
5330.065430,49,150,8.58,0,310,8.58,0.596678,39.754822,-104.841003,0.596678,104,390
5329.204590,50,150,8.85,0,313,8.85,0.602672,39.754829,-104.841110,0.602672,105,396
5330.164062,51,147,8.97,0,316,8.97,0.608314,39.754833,-104.841217,0.608314,106,399
5329.219727,51,147,7.81,0,319,7.81,0.614852,39.754837,-104.841339,0.614852,107,402
5327.634766,52,148,8.61,0,322,8.61,0.620439,39.754841,-104.841446,0.620439,108,406
5328.933105,53,148,9.14,0,325,9.14,0.625288,39.754852,-104.841530,0.625288,109,409
5329.576172,53,151,9.92,0,328,9.92,0.630770,39.754860,-104.841629,0.630770,110,412
5327.460449,54,151,8.98,0,331,8.98,0.636487,39.754864,-104.841736,0.636487,111,419
5330.167969,54,151,8.21,0,334,8.21,0.642778,39.754871,-104.841850,0.642778,112,422
5331.833984,55,151,10.1,0,337,10.1,0.647671,39.754879,-104.841942,0.647671,113,426
