Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,1823.89,1907.34,-999999,8979.28,8979.28,10853.2,8969.03,8976.93,2135.95,ActiveWorkout,10.104,16.4.1,13.65,256,19994,1343.82,19993,12514,ios,13.65,67553994410557440,watchos,NO,NO,YES,0,132,6.755399441055744e+16,73,1382,watchos,gps,6650,4.000000,,39.95157242,-105.59514618,2023-05-27T08:09:10,723547,0,2049

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
8979.353516,0,77,29.18,0,0,29.18,0.000000,39.951721,-105.595383,0.000000,0,0
8976.929688,0,76,21.68,0,1,21.68,0.000803,39.951748,-105.595406,0.000803,1,2
8977.999023,0,75,20.27,0,4,20.27,0.003483,39.951767,-105.595444,0.003483,2,6
8977.024414,0,75,17.06,0,7,17.06,0.006025,39.951794,-105.595444,0.006025,3,9
8977.282227,0,74,13.39,0,10,13.39,0.009383,39.951832,-105.595413,0.009383,4,9
8980.508789,0,74,20.41,0,13,20.41,0.012129,39.951859,-105.595451,0.012129,5,11
8978.595703,0,73,21.87,0,16,21.87,0.014026,39.951878,-105.595467,0.014026,6,14
8979.029297,0,74,17.14,0,19,17.14,0.017275,39.951900,-105.595512,0.017275,7,16
8977.826172,0,74,20.43,0,22,20.43,0.019870,39.951931,-105.595551,0.019870,8,18
8976.037109,1,81,19.43,0,25,19.43,0.022408,39.951942,-105.595566,0.022408,9,20
8978.214844,1,81,12.85,0,28,12.85,0.026621,39.951992,-105.595612,0.026621,10,22
8976.576172,1,81,15.26,0,31,15.26,0.029079,39.952015,-105.595627,0.029079,11,24
