Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,273.14,301.14,-999999,5371.01,5371.01,5393.12,5284.31,5377.62,601.48,ActiveWorkout,10.104,16.3.1,4.81,128,2665,91.95,2665,3384,ios,4.81,146.67,watchos,NO,NO,YES,0,174,146.67,85,17,watchos,gps,888,4.000000,,-1,-1,2023-03-24T18:20:49,138360,0,0

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5377.375977,0,83,50.18,0,0,50.18,0.000000,39.748245,-104.838737,0.000000,0,0
5377.617188,0,85,43.46,0,1,43.46,0.000466,39.748226,-104.838745,0.000466,1,0
5377.994629,0,85,31.54,0,4,31.54,0.001922,39.748207,-104.838753,0.001922,2,0
5378.013672,0,86,12.57,0,7,12.57,0.006611,39.748207,-104.838753,0.006611,3,0
5379.618164,1,86,10.13,0,10,10.13,0.012786,39.748173,-104.838860,0.012786,4,0
5381.997070,1,92,6.06,0,13,6.06,0.020389,39.748112,-104.838974,0.020389,5,1
5379.899414,1,101,6.86,0,16,6.86,0.027505,39.748127,-104.839104,0.027505,6,8
5378.482422,1,101,7.61,0,19,7.61,0.033994,39.748131,-104.839218,0.033994,7,11
5382.602539,2,106,7.88,0,22,7.88,0.040216,39.748138,-104.839333,0.040216,8,14
5380.658203,2,106,7.9,0,25,7.9,0.046505,39.748146,-104.839455,0.046505,9,18
5384.051758,2,107,8.34,0,28,8.34,0.052164,39.748158,-104.839554,0.052164,10,21
5380.412598,3,107,6.69,0,31,6.69,0.060023,39.748268,-104.839539,0.060023,11,28
5378.463379,3,114,7.66,0,34,7.66,0.066453,39.748363,-104.839539,0.066453,12,32
5393.124023,3,114,9.13,0,37,9.13,0.072037,39.748440,-104.839523,0.072037,13,35
5383.083008,4,114,7.61,0,40,7.61,0.079083,39.748543,-104.839531,0.079083,14,38
5383.559082,4,114,8.23,0,43,8.23,0.084481,39.748619,-104.839531,0.084481,15,42
5377.806152,4,114,8.75,0,46,8.75,0.090536,39.748707,-104.839539,0.090536,16,45
5375.514648,5,114,7.59,0,49,7.59,0.097483,39.748806,-104.839523,0.097483,17,52
5374.287109,5,114,8.19,0,52,8.19,0.103173,39.748890,-104.839523,0.103173,18,55
5372.605469,5,114,7.75,0,55,7.75,0.109850,39.748985,-104.839539,0.109850,19,58
5373.513672,6,115,8.7,0,58,8.7,0.115537,39.749065,-104.839561,0.115537,20,62
5376.903320,6,115,8.37,0,61,8.37,0.121567,39.749119,-104.839638,0.121567,21,65
5379.434082,7,119,7.88,0,64,7.88,0.128200,39.749187,-104.839714,0.128200,22,68
5374.349121,7,119,8.1,0,67,8.1,0.134736,39.749256,-104.839790,0.134736,23,76
5375.347656,7,119,7.64,0,70,7.64,0.141484,39.749298,-104.839905,0.141484,24,79
5374.486328,8,121,7.23,0,73,7.23,0.148253,39.749390,-104.839943,0.148253,25,82
5378.896484,8,121,7.83,0,76,7.83,0.154309,39.749477,-104.839943,0.154309,26,86
5372.729004,9,122,7.97,0,79,7.97,0.160792,39.749569,-104.839928,0.160792,27,89
5373.912109,9,124,8.57,0,82,8.57,0.166587,39.749653,-104.839912,0.166587,28,96
5371.789062,9,124,8.29,0,85,8.29,0.172912,39.749733,-104.839859,0.172912,29,99
5370.405762,10,124,9.43,0,88,9.43,0.179031,39.749817,-104.839859,0.179031,30,102
5368.708008,10,124,8.03,0,91,8.03,0.185395,39.749912,-104.839859,0.185395,31,106
5369.994141,11,124,9.31,0,94,9.31,0.190511,39.749985,-104.839851,0.190511,32,110
5371.039062,11,131,9.36,0,97,9.36,0.196102,39.750065,-104.839844,0.196102,33,112
5370.011719,12,131,8.39,0,100,8.39,0.202150,39.750153,-104.839844,0.202150,34,120
5370.427734,12,131,7.23,0,103,7.23,0.208920,39.750210,-104.839752,0.208920,35,122
5367.647461,13,131,7.97,0,106,7.97,0.214920,39.750275,-104.839691,0.214920,36,126
5369.032227,13,133,9.3,0,109,9.3,0.220147,39.750351,-104.839691,0.220147,37,130
5369.815918,14,133,9.44,0,112,9.44,0.225388,39.750423,-104.839668,0.225388,38,132
5368.341797,14,133,8.43,0,115,8.43,0.231640,39.750515,-104.839653,0.231640,39,136
5367.786133,15,136,8.21,0,118,8.21,0.237641,39.750591,-104.839600,0.237641,40,142
5367.560547,15,136,9.23,0,121,9.23,0.243060,39.750668,-104.839592,0.243060,41,146
5368.594727,16,136,9.71,0,124,9.71,0.248289,39.750740,-104.839577,0.248289,42,149
5366.096680,16,136,9.19,0,127,9.19,0.253565,39.750816,-104.839584,0.253565,43,152
5365.060547,17,136,9.05,0,130,9.05,0.259053,39.750896,-104.839584,0.259053,44,156
5364.305176,17,138,8.71,0,133,8.71,0.264807,39.750977,-104.839592,0.264807,45,159
5363.160645,18,139,9.78,0,136,9.78,0.269688,39.751049,-104.839600,0.269688,46,166
5366.397461,19,139,8.79,0,139,8.79,0.275704,39.751133,-104.839600,0.275704,47,169
5361.235352,19,139,8.61,0,142,8.61,0.281612,39.751217,-104.839584,0.281612,48,172
5359.070801,20,139,8.53,0,145,8.53,0.287501,39.751305,-104.839577,0.287501,49,176
5359.257324,20,141,8.24,0,148,8.24,0.293745,39.751392,-104.839584,0.293745,50,178
5360.746582,21,141,8.85,0,151,8.85,0.299258,39.751472,-104.839584,0.299258,51,185
5359.826172,21,139,10.48,0,154,10.48,0.304014,39.751541,-104.839577,0.304014,52,188
5360.417480,22,138,8.93,0,157,8.93,0.309820,39.751625,-104.839584,0.309820,53,192
5359.680664,22,138,8.33,0,160,8.33,0.315808,39.751709,-104.839577,0.315808,54,195
5356.926270,23,139,7.81,0,163,7.81,0.322421,39.751804,-104.839569,0.322421,55,198
5357.911621,23,139,8.36,0,166,8.36,0.328231,39.751888,-104.839584,0.328231,56,202
5357.632812,24,139,8.77,0,169,8.77,0.334020,39.751972,-104.839584,0.334020,57,208
5356.312988,25,138,8.78,0,172,8.78,0.339576,39.752052,-104.839584,0.339576,58,211
5359.200684,25,138,9.3,0,175,9.3,0.345076,39.752132,-104.839584,0.345076,59,214
5356.345215,26,138,7.84,0,178,7.84,0.351840,39.752228,-104.839577,0.351840,60,218
5358.641602,26,138,8.34,0,181,8.34,0.357538,39.752312,-104.839577,0.357538,61,221
5354.209961,27,139,8.29,0,184,8.29,0.363928,39.752403,-104.839569,0.363928,62,224
5352.068359,27,138,8.22,0,187,8.22,0.370063,39.752491,-104.839577,0.370063,63,231
5354.295410,28,138,9.6,0,190,9.6,0.374981,39.752560,-104.839569,0.374981,64,234
5353.393066,28,140,9.22,0,193,9.22,0.380655,39.752644,-104.839569,0.380655,65,238
5352.780762,29,140,8.22,0,196,8.22,0.386971,39.752731,-104.839569,0.386971,66,240
5349.479492,30,141,8.28,0,199,8.28,0.392863,39.752819,-104.839569,0.392863,67,244
5348.811523,30,142,9.71,0,202,9.71,0.398225,39.752895,-104.839569,0.398225,68,250
5352.233887,31,142,10.27,0,205,10.27,0.402990,39.752960,-104.839592,0.402990,69,254
5346.958984,31,141,8.02,0,208,8.02,0.410091,39.753063,-104.839584,0.410091,70,257
5345.949219,32,141,7.96,0,211,7.96,0.416273,39.753151,-104.839592,0.416273,71,260
5342.732422,32,142,8.64,0,214,8.64,0.422029,39.753231,-104.839584,0.422029,72,264
5343.868652,33,141,8.66,0,217,8.66,0.427624,39.753315,-104.839584,0.427624,73,266
5345.042480,33,141,9.52,0,220,9.52,0.432810,39.753387,-104.839577,0.432810,74,273
5339.788086,34,142,8.23,0,223,8.23,0.439015,39.753479,-104.839577,0.439015,75,276
5339.435059,35,142,9.16,0,226,9.16,0.444213,39.753551,-104.839592,0.444213,76,280
5339.798340,35,139,8.17,0,229,8.17,0.450530,39.753639,-104.839600,0.450530,77,283
5339.761719,36,140,8.72,0,232,8.72,0.456590,39.753727,-104.839607,0.456590,78,286
5340.425781,36,140,8.84,0,235,8.84,0.462153,39.753807,-104.839600,0.462153,79,290
5336.403809,37,141,8.41,0,238,8.41,0.467707,39.753887,-104.839584,0.467707,80,296
5336.516113,37,141,9,0,241,9,0.473015,39.753960,-104.839577,0.473015,81,300
5346.208984,38,142,10.24,0,244,10.24,0.477678,39.754028,-104.839592,0.477678,82,302
5340.009766,39,142,8.41,0,247,8.41,0.484416,39.754124,-104.839584,0.484416,83,306
5337.318848,39,142,8.27,0,250,8.27,0.490403,39.754211,-104.839584,0.490403,84,309
5332.886230,40,142,7.96,0,253,7.96,0.496638,39.754299,-104.839577,0.496638,85,312
5333.037598,40,142,9.53,0,256,9.53,0.501724,39.754372,-104.839584,0.501724,86,319
5331.451172,41,143,9.27,0,259,9.27,0.507214,39.754452,-104.839569,0.507214,87,322
5327.561523,41,143,8.7,0,262,8.7,0.512912,39.754524,-104.839600,0.512912,88,326
5329.042969,42,143,7.83,0,265,7.83,0.519436,39.754524,-104.839722,0.519436,89,329
5326.606934,43,143,8.93,0,268,8.93,0.524972,39.754517,-104.839821,0.524972,90,332
5323.743164,43,144,8.86,0,271,8.86,0.530684,39.754517,-104.839928,0.530684,91,339
5323.201660,44,144,9.82,0,274,9.82,0.535711,39.754520,-104.840027,0.535711,92,342
5323.530273,44,142,9.4,0,277,9.4,0.541261,39.754528,-104.840126,0.541261,93,346
5323.970215,45,142,8.54,0,280,8.54,0.547075,39.754528,-104.840233,0.547075,94,348
5323.462402,46,142,8.75,0,283,8.75,0.552836,39.754528,-104.840347,0.552836,95,352
5323.085938,46,142,8.33,0,286,8.33,0.558651,39.754528,-104.840454,0.558651,96,356
5323.054688,47,141,9.1,0,289,9.1,0.564005,39.754532,-104.840553,0.564005,97,362
5324.899902,47,142,9.6,0,292,9.6,0.569108,39.754551,-104.840645,0.569108,98,365
5325.777344,48,142,8.43,0,295,8.43,0.575892,39.754646,-104.840645,0.575892,99,368
