Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,263.59,289.69,-999999,5381.76,5381.76,5383.98,5284.44,5358.52,781.35,ActiveWorkout,10.104,16.5,6.2,128,3786,188.69,3784,4918,ios,6.2,74.34,watchos,NO,NO,YES,0,161,74.34,78,23,watchos,gps,1262,4.000000,,-1,-1,2023-06-08T19:10:46,186938,0,0

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5356.655273,0,78,62.49,0,0,62.49,0.000000,39.748341,-104.838676,0.000000,0,0
5358.524902,0,79,40.13,0,1,40.13,0.000408,39.748325,-104.838692,0.000408,1,2
5362.877930,0,79,20.15,0,4,20.15,0.003207,39.748299,-104.838730,0.003207,2,5
5358.010742,0,79,18.71,0,7,18.71,0.005911,39.748264,-104.838753,0.005911,3,7
5371.350586,0,79,9.05,0,10,9.05,0.012572,39.748211,-104.838852,0.012572,4,9
5370.829102,0,78,8.03,0,13,8.03,0.018621,39.748154,-104.838936,0.018621,5,13
5373.457520,1,80,7.94,0,16,7.94,0.025069,39.748158,-104.839058,0.025069,6,20
5378.123535,1,80,7.73,0,19,7.73,0.030834,39.748161,-104.839165,0.030834,7,20
5376.341797,1,97,8.27,0,22,8.27,0.036560,39.748177,-104.839264,0.036560,8,27
5376.736816,1,97,8.8,0,25,8.8,0.041709,39.748188,-104.839363,0.041709,9,30
5377.807617,1,101,9.71,0,28,9.71,0.046814,39.748199,-104.839455,0.046814,10,34
5375.983887,2,104,8.36,0,31,8.36,0.053028,39.748230,-104.839539,0.053028,11,37
5377.873047,2,104,8.95,0,34,8.95,0.058604,39.748310,-104.839539,0.058604,12,40
5378.578613,2,105,9.28,0,37,9.28,0.064121,39.748390,-104.839531,0.064121,13,44
5376.535645,3,105,8.97,0,40,8.97,0.069561,39.748466,-104.839523,0.069561,14,50
5374.050781,3,109,8.85,0,43,8.85,0.075150,39.748547,-104.839539,0.075150,15,54
5374.488281,3,111,9.09,0,46,9.09,0.080541,39.748623,-104.839539,0.080541,16,58
5373.752441,4,111,9.57,0,49,9.57,0.085369,39.748692,-104.839546,0.085369,17,61
5375.019043,4,115,8.59,0,52,8.59,0.091517,39.748783,-104.839554,0.091517,18,64
5373.391602,4,115,9.23,0,55,9.23,0.096972,39.748859,-104.839554,0.096972,19,68
5375.144531,5,119,9.4,0,58,9.4,0.102604,39.748940,-104.839546,0.102604,20,74
5374.831055,5,120,8.84,0,61,8.84,0.108094,39.749020,-104.839539,0.108094,21,78
5376.950684,6,120,9.32,0,64,9.32,0.112982,39.749088,-104.839539,0.112982,22,82
5375.502930,6,121,9.92,0,67,9.92,0.118021,39.749157,-104.839554,0.118021,23,85
5375.260742,6,121,9.34,0,70,9.34,0.123767,39.749222,-104.839615,0.123767,24,88
5372.674805,7,121,9.21,0,73,9.21,0.129402,39.749283,-104.839684,0.129402,25,95
5373.452148,7,121,8.51,0,76,8.51,0.135355,39.749336,-104.839767,0.135355,26,98
5373.554688,8,121,9.41,0,79,9.41,0.140482,39.749374,-104.839844,0.140482,27,102
5372.507812,8,122,7.71,0,82,7.71,0.147098,39.749435,-104.839905,0.147098,28,106
5370.405273,8,122,8.06,0,85,8.06,0.152607,39.749512,-104.839874,0.152607,29,109
5372.447266,9,125,8.98,0,88,8.98,0.158354,39.749592,-104.839882,0.158354,30,112
5369.859863,9,122,8.57,0,91,8.57,0.164067,39.749676,-104.839867,0.164067,31,120
5368.766602,10,122,9.56,0,94,9.56,0.169145,39.749744,-104.839874,0.169145,32,122
5367.057129,10,124,8.05,0,97,8.05,0.174916,39.749825,-104.839874,0.174916,33,126
5365.411621,11,124,8.92,0,100,8.92,0.180350,39.749905,-104.839874,0.180350,34,130
5368.686035,11,124,9.91,0,103,9.91,0.185183,39.749973,-104.839867,0.185183,35,133
5371.040527,11,127,8.88,0,106,8.88,0.191191,39.750057,-104.839867,0.191191,36,136
5371.795410,12,127,9.68,0,109,9.68,0.196562,39.750134,-104.839859,0.196562,37,143
5371.822754,12,129,8.82,0,112,8.82,0.202278,39.750198,-104.839806,0.202278,38,146
