Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,251.69,329.26,-999999,5372.26,5372.26,5415.2,5283.95,5407.74,654.18,ActiveWorkout,10.104,16.5,5.08,128,2654,57.39,2651,3398,ios,5.08,192.45,watchos,NO,NO,YES,0,183,192.45,65,27,watchos,gps,885,4.000000,,-1,-1,2023-05-31T17:59:33,145082,0,0

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5407.739258,0,66,123.78,0,0,123.78,0.000000,39.748207,-104.838722,0.000000,0,0
5397.584473,0,65,192.45,0,2,192.45,0.000924,39.748207,-104.838699,0.000924,1,0
5409.714355,0,65,13.98,0,5,13.98,0.009374,39.748108,-104.838791,0.009374,2,0
5409.114746,0,65,7.28,0,8,7.28,0.014500,39.748051,-104.838829,0.014500,3,0
5415.199707,0,66,7.32,0,11,7.32,0.021485,39.748047,-104.838959,0.021485,4,4
5414.576660,0,66,7.51,0,14,7.51,0.027918,39.748062,-104.839073,0.027918,5,8
5399.480957,0,73,7.5,0,17,7.5,0.034577,39.748081,-104.839195,0.034577,6,15
5390.066895,0,92,7.8,0,20,7.8,0.040429,39.748077,-104.839302,0.040429,7,18
5382.969727,1,92,8.36,0,23,8.36,0.046802,39.748085,-104.839424,0.046802,8,22
5380.097168,1,95,8.23,0,26,8.23,0.052620,39.748093,-104.839531,0.052620,9,25
5377.389648,1,102,6.97,0,29,6.97,0.060324,39.748192,-104.839577,0.060324,10,28
5376.338379,1,102,6.91,0,32,6.91,0.067224,39.748287,-104.839561,0.067224,11,36
5379.052734,2,105,6.94,0,35,6.94,0.074409,39.748390,-104.839539,0.074409,12,39
5383.062500,2,105,6.48,0,38,6.48,0.082484,39.748505,-104.839554,0.082484,13,42
5381.968750,2,106,6.58,0,41,6.58,0.090264,39.748615,-104.839539,0.090264,14,46
5380.107910,3,106,7.64,0,44,7.64,0.096583,39.748703,-104.839523,0.096583,15,49
5377.511230,3,110,7.65,0,47,7.65,0.103282,39.748802,-104.839531,0.103282,16,52
5378.540527,3,112,8.49,0,50,8.49,0.108799,39.748878,-104.839531,0.108799,17,59
5376.660156,4,112,8.43,0,53,8.43,0.115127,39.748970,-104.839523,0.115127,18,62
5374.471680,4,113,8.46,0,56,8.46,0.120908,39.749054,-104.839516,0.120908,19,66
5373.698242,4,113,9.75,0,59,9.75,0.125979,39.749123,-104.839531,0.125979,20,69
5372.141602,5,115,9.23,0,62,9.23,0.131721,39.749207,-104.839546,0.131721,21,72
5369.095215,5,115,8.5,0,65,8.5,0.137704,39.749271,-104.839607,0.137704,22,76
5369.133301,5,117,8.49,0,68,8.49,0.143483,39.749336,-104.839668,0.143483,23,82
5371.908691,6,120,8.85,0,71,8.85,0.149301,39.749371,-104.839760,0.149301,24,86
5372.366699,6,120,8.57,0,74,8.57,0.155033,39.749378,-104.839867,0.155033,25,92
5371.892578,7,124,7.45,0,77,7.45,0.161913,39.749477,-104.839874,0.161913,26,92
5371.838867,7,124,8,0,80,8,0.168077,39.749565,-104.839897,0.168077,27,96
5371.403809,8,126,8.42,0,83,8.42,0.174134,39.749649,-104.839867,0.174134,28,103
5375.365723,8,128,8.69,0,86,8.69,0.179848,39.749729,-104.839882,0.179848,29,106
5373.444336,9,128,7.89,0,89,7.89,0.185931,39.749813,-104.839867,0.185931,30,110
5374.932617,9,128,8.71,0,92,8.71,0.191909,39.749901,-104.839874,0.191909,31,113
5371.793945,9,128,8.56,0,95,8.56,0.197550,39.749981,-104.839890,0.197550,32,116
5369.942871,10,131,8.68,0,98,8.68,0.203163,39.750061,-104.839882,0.203163,33,123
5370.773926,10,134,9.35,0,101,9.35,0.208654,39.750141,-104.839867,0.208654,34,126
5372.170410,11,134,8.22,0,104,8.22,0.214898,39.750210,-104.839813,0.214898,35,130
5369.558105,11,135,7.87,0,107,7.87,0.220850,39.750244,-104.839706,0.220850,36,133
5372.668945,12,135,8.69,0,110,8.69,0.226704,39.750328,-104.839706,0.226704,37,136
5373.364258,13,136,8.68,0,113,8.68,0.232599,39.750416,-104.839699,0.232599,38,140
5372.931152,13,136,8.38,0,116,8.38,0.238560,39.750500,-104.839691,0.238560,39,142
5379.363770,14,136,8.01,0,119,8.01,0.244646,39.750587,-104.839691,0.244646,40,150
5374.982422,14,134,9.19,0,122,9.19,0.249744,39.750656,-104.839661,0.249744,41,152
5372.801758,15,134,8.61,0,125,8.61,0.256104,39.750744,-104.839653,0.256104,42,156
5373.200195,15,134,9.46,0,128,9.46,0.260994,39.750816,-104.839653,0.260994,43,160
5372.353027,16,133,9.52,0,131,9.52,0.266516,39.750885,-104.839645,0.266516,44,162
5371.320312,16,133,7.78,0,134,7.78,0.273080,39.750980,-104.839638,0.273080,45,166
5370.220703,17,133,8.85,0,137,8.85,0.278717,39.751060,-104.839630,0.278717,46,172
5367.794434,17,134,9.92,0,140,9.92,0.283830,39.751133,-104.839645,0.283830,47,176
5366.874023,18,134,9.01,0,143,9.01,0.289465,39.751213,-104.839653,0.289465,48,179
5365.338867,18,134,8.66,0,146,8.66,0.295079,39.751289,-104.839638,0.295079,49,182
5365.282227,19,134,8.68,0,149,8.68,0.300579,39.751369,-104.839638,0.300579,50,186
5359.571777,19,137,8.49,0,152,8.49,0.306173,39.751450,-104.839622,0.306173,51,192
5360.967773,20,137,8.26,0,155,8.26,0.312471,39.751537,-104.839630,0.312471,52,196
5361.063477,20,137,8.58,0,158,8.58,0.318283,39.751621,-104.839630,0.318283,53,199
5362.658691,21,135,8.57,0,161,8.57,0.323968,39.751705,-104.839638,0.323968,54,202
5362.716309,21,135,8.37,0,164,8.37,0.329569,39.751785,-104.839638,0.329569,55,206
5362.475586,22,135,8.8,0,167,8.8,0.334907,39.751862,-104.839630,0.334907,56,208
5362.696777,22,133,9.39,0,170,9.39,0.340260,39.751938,-104.839622,0.340260,57,218
5359.516113,23,133,8.86,0,173,8.86,0.346204,39.752026,-104.839615,0.346204,58,218
5358.944824,23,133,8.89,0,176,8.89,0.351900,39.752106,-104.839615,0.351900,59,222
5357.285645,24,133,9.02,0,179,9.02,0.357824,39.752190,-104.839592,0.357824,60,225
