Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,130.71,261.58,-999999,5377.48,5377.48,5380.97,5284.31,5377.54,581.19,ActiveWorkout,10.104,16.5.1,4.81,128,3289,184.28,3289,3738,ios,4.81,93988169497706500,watchos,NO,NO,YES,0,169,9.39881694977065e+16,63,40,watchos,gps,1096,4.000000,,-1,-1,2023-07-17T19:42:05,149674,0,154

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5377.544434,0,65,373.46,0,0,373.46,0.000000,39.748150,-104.838799,0.000000,0,0
5374.862305,0,63,91.26,0,3,91.26,0.001656,39.748127,-104.838791,0.001656,1,0
5375.137207,0,63,19.47,0,6,19.47,0.004529,39.748135,-104.838821,0.004529,2,0
5377.973633,0,63,7.95,0,9,7.95,0.011141,39.748127,-104.838951,0.011141,3,0
5380.970703,0,63,9.67,0,12,9.67,0.016494,39.748131,-104.839050,0.016494,4,4
5379.169922,0,66,8.61,0,15,8.61,0.022563,39.748131,-104.839157,0.022563,5,7
5379.967285,0,73,9.33,0,18,9.33,0.027471,39.748146,-104.839249,0.027471,6,14
5378.966309,0,73,9.65,0,21,9.65,0.032682,39.748146,-104.839348,0.032682,7,17
5378.086426,1,90,11.59,0,24,11.59,0.036918,39.748161,-104.839424,0.036918,8,20
5379.316895,1,90,9.57,0,27,9.57,0.042429,39.748169,-104.839523,0.042429,9,24
5375.577637,1,92,8.42,0,30,8.42,0.048536,39.748249,-104.839531,0.048536,10,27
5374.658691,1,92,9.08,0,33,9.08,0.054552,39.748333,-104.839546,0.054552,11,30
5373.617188,1,92,9.11,0,36,9.11,0.059918,39.748409,-104.839539,0.059918,12,37
5376.011230,2,97,10.63,0,39,10.63,0.064589,39.748478,-104.839531,0.064589,13,40
5373.956055,2,97,9.17,0,42,9.17,0.070313,39.748558,-104.839539,0.070313,14,44
5371.292969,2,98,8.89,0,45,8.89,0.075847,39.748638,-104.839539,0.075847,15,47
5373.143066,2,98,9.97,0,48,9.97,0.080678,39.748707,-104.839531,0.080678,16,50
5374.557129,3,106,9.59,0,51,9.59,0.086243,39.748787,-104.839539,0.086243,17,54
5374.309570,3,111,8.72,0,54,8.72,0.092016,39.748871,-104.839523,0.092016,18,64
5375.169922,3,111,9.9,0,57,9.9,0.097125,39.748943,-104.839523,0.097125,19,64
5378.154785,4,112,8.01,0,60,8.01,0.103515,39.749035,-104.839516,0.103515,20,67
5376.003906,4,112,9.4,0,63,9.4,0.108354,39.749104,-104.839539,0.108354,21,70
5372.746094,4,113,9.31,0,66,9.31,0.113735,39.749176,-104.839569,0.113735,22,74
5374.623047,5,115,8.52,0,69,8.52,0.119707,39.749226,-104.839653,0.119707,23,80
5374.847168,5,115,8.44,0,72,8.44,0.125995,39.749298,-104.839729,0.125995,24,84
5372.111816,5,115,9.04,0,75,9.04,0.131193,39.749332,-104.839813,0.131193,25,87
5372.572266,6,115,10,0,78,10,0.136040,39.749363,-104.839897,0.136040,26,90
5367.897949,6,116,7.91,0,81,7.91,0.143107,39.749462,-104.839867,0.143107,27,94
5370.034668,6,115,8.85,0,84,8.85,0.148642,39.749538,-104.839867,0.148642,28,97
5372.288574,7,115,8.6,0,87,8.6,0.154148,39.749619,-104.839859,0.154148,29,104
5372.271484,7,116,9.47,0,90,9.47,0.159605,39.749699,-104.839859,0.159605,30,107
5376.895996,8,116,9.43,0,93,9.43,0.164754,39.749771,-104.839867,0.164754,31,110
5373.786621,8,115,9.64,0,96,9.64,0.170256,39.749851,-104.839867,0.170256,32,114
5375.045410,8,116,9.58,0,99,9.58,0.175490,39.749924,-104.839867,0.175490,33,117
5374.215820,9,116,9.58,0,102,9.58,0.180755,39.750000,-104.839874,0.180755,34,120
5372.871582,9,116,9.39,0,105,9.39,0.185808,39.750072,-104.839874,0.185808,35,127
5375.014160,9,116,10.39,0,108,10.39,0.190485,39.750137,-104.839844,0.190485,36,130
5377.778809,10,117,7.95,0,111,7.95,0.196916,39.750183,-104.839745,0.196916,37,134
5376.134766,10,119,9.28,0,114,9.28,0.202305,39.750256,-104.839706,0.202305,38,136
5374.778809,11,119,9.32,0,117,9.32,0.208027,39.750336,-104.839699,0.208027,39,140
5374.671387,11,118,10.88,0,120,10.88,0.212645,39.750404,-104.839684,0.212645,40,146
5374.609375,11,118,9.73,0,123,9.73,0.218034,39.750481,-104.839661,0.218034,41,150
5375.235352,12,119,9.28,0,126,9.28,0.223309,39.750546,-104.839615,0.223309,42,153
5374.915039,12,118,9.47,0,129,9.47,0.228504,39.750618,-104.839600,0.228504,43,156
5372.013184,13,118,10.1,0,132,10.1,0.233196,39.750683,-104.839584,0.233196,44,160
5370.545898,13,117,10.17,0,135,10.17,0.238240,39.750759,-104.839592,0.238240,45,163
5370.749023,13,117,9.85,0,138,9.85,0.243438,39.750832,-104.839584,0.243438,46,170
5366.575195,14,117,10.35,0,141,10.35,0.248285,39.750904,-104.839584,0.248285,47,173
5369.245605,14,120,9.45,0,144,9.45,0.253921,39.750984,-104.839577,0.253921,48,176
5367.750000,15,120,8.69,0,147,8.69,0.259255,39.751057,-104.839592,0.259255,49,180
5371.621582,15,122,8.48,0,150,8.48,0.264606,39.751133,-104.839584,0.264606,50,182
5368.993164,15,122,9.92,0,153,9.92,0.269868,39.751209,-104.839584,0.269868,51,186
5367.428711,16,122,9.98,0,156,9.98,0.274820,39.751278,-104.839584,0.274820,52,192
5367.399902,16,125,9.03,0,159,9.03,0.280392,39.751358,-104.839577,0.280392,53,196
5367.699219,17,125,8.57,0,162,8.57,0.285968,39.751438,-104.839577,0.285968,54,199
5366.612305,17,125,9.76,0,165,9.76,0.290857,39.751511,-104.839592,0.290857,55,202
5367.927734,18,125,9.83,0,168,9.83,0.296285,39.751587,-104.839600,0.296285,56,206
5365.340332,18,125,8.56,0,171,8.56,0.302411,39.751671,-104.839584,0.302411,57,212
5364.271973,18,122,10.17,0,174,10.17,0.307190,39.751740,-104.839584,0.307190,58,218
5364.406738,19,122,9.4,0,177,9.4,0.312666,39.751820,-104.839577,0.312666,59,218
5365.156738,19,119,9.12,0,180,9.12,0.317959,39.751892,-104.839577,0.317959,60,222
5363.800293,20,119,9.13,0,183,9.13,0.323538,39.751972,-104.839600,0.323538,61,225
5361.096191,20,116,8.87,0,186,8.87,0.329043,39.752052,-104.839600,0.329043,62,228
5362.091309,20,116,8.77,0,189,8.77,0.334667,39.752132,-104.839592,0.334667,63,234
5364.034668,21,116,8.62,0,192,8.62,0.340819,39.752216,-104.839584,0.340819,64,238
5362.015137,21,115,9.29,0,195,9.29,0.345990,39.752293,-104.839584,0.345990,65,241
5362.048340,21,115,9.1,0,198,9.1,0.351666,39.752373,-104.839592,0.351666,66,244
5361.237305,22,114,7.77,0,201,7.77,0.358218,39.752464,-104.839600,0.358218,67,248
5362.702637,22,118,8.26,0,204,8.26,0.363731,39.752544,-104.839584,0.363731,68,251
5357.405762,23,118,9.58,0,207,9.58,0.368945,39.752617,-104.839584,0.368945,69,258
5357.160645,23,119,9.71,0,210,9.71,0.373707,39.752686,-104.839584,0.373707,70,260
5355.283691,23,119,8.75,0,213,8.75,0.379648,39.752773,-104.839577,0.379648,71,264
5355.426758,24,119,9.38,0,216,9.38,0.384565,39.752846,-104.839577,0.384565,72,267
5352.398438,24,120,8.56,0,219,8.56,0.390642,39.752934,-104.839592,0.390642,73,270
5349.395020,25,120,10.41,0,222,10.41,0.395349,39.752998,-104.839584,0.395349,74,274
5347.505859,25,121,8.12,0,225,8.12,0.401966,39.753094,-104.839584,0.401966,75,280
5345.818848,25,121,8.3,0,228,8.3,0.407373,39.753170,-104.839584,0.407373,76,283
5343.901855,26,120,8.79,0,231,8.79,0.413004,39.753250,-104.839577,0.413004,77,286
5344.011719,26,118,8.57,0,234,8.57,0.419018,39.753338,-104.839584,0.419018,78,290
5342.929199,27,118,9.34,0,237,9.34,0.424130,39.753410,-104.839592,0.424130,79,293
5341.994629,27,115,8.63,0,240,8.63,0.429885,39.753490,-104.839592,0.429885,80,300
