Workout Summary Data
accountID,altitudeAscent,altitudeDescent,altitudeavg,altitudecurrent,altitudeend,altitudemax,altitudemin,altitudestart,calories,className,createAppVersion,createIOSVersion,distance,ecomodule,elapsedSeconds,fatCalories,footpodElapsedSecondsInterval,footpodStrideCount,gpsSensor,gps_distance,gps_maxspeed,heartSensor,isCompletedAssessment,isLocationIndoors,isgpsonly,kilojoules,maxBPM,maxspeed,minBPM,otherzonetimes,pedometerSensor,primarySourceSpeedDistance,readCountBPM,routineds,routineid,startLat,startLon,startTime,totalBeats,totalDurationSeconds,totalPausedSeconds
5859828045447168,221.25,284.92,-999999,5377.4,5377.4,5379.55,5277.54,5366.02,600.67,ActiveWorkout,10.104,16.4.1,4.85,128,2672,99.32,2670,3411,ios,4.85,135107988821114880,watchos,NO,NO,YES,0,172,1.3510798882111488e+17,98,0,watchos,gps,891,4.000000,,-1,-1,2023-04-27T19:06:45,138453,0,0

Workout Snapshots Data
altitude,calories,currBPM,currMPH,currResistance,elapsedSeconds,gps_currMPH,gps_miles,latitude,longitude,miles,seq,strides
5366.021973,0,98,135107988821114880,0,0,135107988821114880,0.000000,39.748310,-104.838676,0.000000,0,0
5366.021973,0,98,135107988821114880,0,1,135107988821114880,0.000000,39.748310,-104.838676,0.000000,1,0
5361.571289,0,98,59,0,4,59,0.002032,39.748287,-104.838692,0.002032,2,0
5367.118164,1,98,13.42,0,7,13.42,0.005970,39.748264,-104.838760,0.005970,3,0
5367.548340,1,98,9.45,0,10,9.45,0.011519,39.748219,-104.838837,0.011519,4,4
5369.541992,1,98,7.14,0,13,7.14,0.018567,39.748154,-104.838928,0.018567,5,6
5370.021973,1,98,6.57,0,16,6.57,0.025453,39.748119,-104.839050,0.025453,6,10
5371.818848,2,98,7.18,0,19,7.18,0.032073,39.748142,-104.839165,0.032073,7,14
5370.387207,2,98,8.04,0,22,8.04,0.038450,39.748158,-104.839287,0.038450,8,17
5371.687988,2,114,8.49,0,25,8.49,0.044606,39.748146,-104.839401,0.044606,9,24
5373.432617,3,114,8.34,0,28,8.34,0.050759,39.748150,-104.839516,0.050759,10,28
5375.624023,3,115,7.51,0,31,7.51,0.057572,39.748215,-104.839577,0.057572,11,31
5375.990234,3,115,6.43,0,34,6.43,0.064901,39.748318,-104.839577,0.064901,12,38
5376.273926,4,117,7.47,0,37,7.47,0.071762,39.748413,-104.839569,0.071762,13,38
5373.491699,4,118,7.78,0,40,7.78,0.078040,39.748505,-104.839554,0.078040,14,42
5374.782715,5,118,7.95,0,43,7.95,0.084861,39.748596,-104.839584,0.084861,15,48
5372.455078,5,119,7.71,0,46,7.71,0.091334,39.748688,-104.839577,0.091334,16,52
5369.136719,5,119,7.77,0,49,7.77,0.097648,39.748779,-104.839584,0.097648,17,56
5370.767090,6,124,7.89,0,52,7.89,0.104168,39.748871,-104.839561,0.104168,18,59
5371.955566,6,125,8.07,0,55,8.07,0.110667,39.748962,-104.839577,0.110667,19,62
5371.525879,7,125,8.08,0,58,8.08,0.116825,39.749050,-104.839554,0.116825,20,69
5370.988770,7,128,9.1,0,61,9.1,0.122164,39.749126,-104.839569,0.122164,21,72
5369.647461,8,128,8.49,0,64,8.49,0.128148,39.749195,-104.839638,0.128148,22,76
5368.980957,8,128,8.67,0,67,8.67,0.134437,39.749260,-104.839706,0.134437,23,80
5371.464355,9,129,7.64,0,70,7.64,0.141050,39.749325,-104.839798,0.141050,24,82
5368.910645,9,129,7.41,0,73,7.41,0.147642,39.749359,-104.839890,0.147642,25,86
5370.568359,9,130,7.9,0,76,7.9,0.153781,39.749439,-104.839920,0.153781,26,94
5370.727051,10,130,8.07,0,79,8.07,0.159653,39.749523,-104.839912,0.159653,27,96
5368.985840,10,132,8.78,0,82,8.78,0.165637,39.749607,-104.839897,0.165637,28,100
5364.880859,11,135,9.04,0,85,9.04,0.171062,39.749683,-104.839897,0.171062,29,103
5364.881836,12,135,9.53,0,88,9.53,0.176628,39.749763,-104.839890,0.176628,30,106
5364.396484,12,136,9.59,0,91,9.59,0.181877,39.749836,-104.839905,0.181877,31,110
5364.424316,13,138,9.1,0,94,9.1,0.187344,39.749916,-104.839897,0.187344,32,116
5365.586914,13,138,8.52,0,97,8.52,0.193365,39.750004,-104.839890,0.193365,33,120
5365.117188,14,138,8.82,0,100,8.82,0.199106,39.750084,-104.839897,0.199106,34,124
5365.274414,14,138,9.9,0,103,9.9,0.203942,39.750156,-104.839882,0.203942,35,127
5364.838867,15,140,8.33,0,106,8.33,0.210377,39.750198,-104.839775,0.210377,36,130
5364.090332,15,140,8.83,0,109,8.83,0.215943,39.750267,-104.839722,0.215943,37,134
5366.907715,16,141,9.62,0,112,9.62,0.221668,39.750347,-104.839729,0.221668,38,140
5368.049316,16,143,9.14,0,115,9.14,0.227269,39.750427,-104.839706,0.227269,39,144
5365.015625,17,143,9.27,0,118,9.27,0.232590,39.750500,-104.839684,0.232590,40,147
5362.566895,18,144,8.54,0,121,8.54,0.238599,39.750587,-104.839661,0.238599,41,150
5358.817383,18,144,8.44,0,124,8.44,0.244290,39.750668,-104.839638,0.244290,42,154
5362.236328,19,143,8.84,0,127,8.84,0.250028,39.750748,-104.839645,0.250028,43,157
5366.636719,19,145,9.65,0,130,9.65,0.254815,39.750813,-104.839638,0.254815,44,167
